Event	ID	Name			Wwise Object Path	Notes
	742274067	Play_SandWalk			\Default Work Unit\Joueur\Deplacement\Play_SandWalk	
	816640623	Play_SandRun			\Default Work Unit\Joueur\Deplacement\Play_SandRun	
	856797194	Play_WoodRunCrack			\Default Work Unit\Joueur\Deplacement\Play_WoodRunCrack	
	1139538480	Play_AMB_Crackle			\Default Work Unit\Ambiance\Play_AMB_Crackle	
	1653748802	Play_StoneWalk			\Default Work Unit\Joueur\Deplacement\Play_StoneWalk	
	1662667678	Play_WoodWalk			\Default Work Unit\Joueur\Deplacement\Play_WoodWalk	
	2252945843	Play_DownedBreath			\Default Work Unit\Joueur\Etats\Play_DownedBreath	
	2582806196	Play_AMB_Sandfall			\Default Work Unit\Ambiance\Play_AMB_Sandfall	
	2634720353	Play_AMB_EerieWhistle			\Default Work Unit\Ambiance\Play_AMB_EerieWhistle	
	2825354540	Play_WoodWalkCrack			\Default Work Unit\Joueur\Deplacement\Play_WoodWalkCrack	
	2959353627	Play_AMB_LoudWind			\Default Work Unit\Ambiance\Play_AMB_LoudWind	
	3061483191	Play_DownedHeartbeat			\Default Work Unit\Joueur\Etats\Play_DownedHeartbeat	
	3459422151	Play_OutOfBreath			\Default Work Unit\Joueur\Etats\Play_OutOfBreath	
	3882989320	Play_WoodRun			\Default Work Unit\Joueur\Deplacement\Play_WoodRun	
	3931500340	Play_StoneRun			\Default Work Unit\Joueur\Deplacement\Play_StoneRun	
	4002417895	Play_CrazyStatus			\Default Work Unit\Joueur\Etats\Play_CrazyStatus	

Switch Group	ID	Name			Wwise Object Path	Notes
	3865314626	Material			\Default Work Unit\Material	
	3995124918	EnnemyMovement			\Default Work Unit\EnnemyMovement	

Switch	ID	Name	Switch Group			Notes
	803837735	Sand	Material			
	1031440768	WoodCrack	Material			
	1216965916	Stone	Material			
	2058049674	Wood	Material			
	712161704	Run	EnnemyMovement			
	2108779966	Walk	EnnemyMovement			

Audio Bus	ID	Name			Wwise Object Path	Notes
	2246998526	Main Audio Bus			\Default Work Unit\Main Audio Bus	

Effect plug-ins	ID	Name	Type				Notes
	622553627	PlayerDying 4	.cache\6F\{6FB4320A-1A73-F3BB-8E84-B9EA9607691B}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\PlayerDying\PlayerDying 4		118044
	634737390	PlayerDying 6	.cache\0F\{0FBD674C-283A-3D8C-46FA-AC577F0F4B3C}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\PlayerDying\PlayerDying 6		138524
	642191154	FootstepsEliteEnnemyRun 4	.cache\F9\{F9DDDEAA-49C7-C3C3-E874-35436392CDF1}.wem		\Containers\Default Work Unit\Ennemis\Zeloth\EliteEnnemyMovement\EliteEnnemyRun\FootstepsEliteEnnemyRun 4		51928
	652194251	DownedBreath 7	.cache\F1\{F1FA4EFB-DD86-7907-FB55-DC16E29D1A0D}.wem		\Containers\Default Work Unit\Joueur\Etats\DownedBreath\DownedBreath 7		142176
	657732204	DownedHeartbeat 3	.cache\59\{5997532D-6CA9-9671-01B0-48DFB86C2758}.wem		\Containers\Default Work Unit\Joueur\Etats\DownedHeartbeat\DownedHeartbeat 3		198240
	661656056	FootstepsWoodRun 5	.cache\F5\{F5226315-4144-65F4-1439-DA622CCECB33}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 5		53728
	664726548	Palanquin_Empty 7	.cache\6A\{6AB52A5A-620C-340C-A563-0ED717C00DF2}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Empty\Palanquin_Empty 7		271984
	666566413	Palanquin_Inventory 1	.cache\9B\{9B6319D1-8256-F008-A933-6DB296905AE8}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Inventory\Palanquin_Inventory 1		307296
	675358201	FootstepsStoneRun 14	.cache\E3\{E3668F61-F1DC-43A1-0D44-EF0DD3E6C142}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 14		65488
	688001986	DamagesHit_3	.cache\7B\{7BF20F55-3F77-95D0-B7DB-78E307746E71}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\DamagesHit\DamagesHit_3		78444
	707154206	Trap_Pressure 1	.cache\6F\{6F5C58F0-EC60-0EE3-6F49-80FAF874B79B}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Trap\Trap_Pressure\Trap_Pressure 1		169056
	707538977	AMB_EerieWhistle1	.cache\C8\{C8C8F57C-60A0-1CBF-D8EB-6EFDEC83944F}.wem		\Containers\Default Work Unit\Ambiance\AMB_EerieWhistle\AMB_EerieWhistle1		4903008
	710575632	DownedHeartbeat 9	.cache\7D\{7D913FE0-1D80-6454-5D18-091A951C0975}.wem		\Containers\Default Work Unit\Joueur\Etats\DownedHeartbeat\DownedHeartbeat 9		198240
	720572330	FootstepsStoneRun 2	.cache\D5\{D5E3EB26-5283-9D18-D289-CCBA297D02B4}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 2		69056
	720680225	OutOfBreath 7	.cache\AB\{AB8AF5B6-D70F-D832-6413-C2C40178780A}.wem		\Containers\Default Work Unit\Joueur\Etats\OutOfBreath\OutOfBreath 7		75952
	724511625	FootstepsBasicEnnemyRun 2	.cache\E8\{E83F458E-D3FF-FCCD-3A78-47FFEA401B5E}.wem		\Containers\Default Work Unit\Ennemis\Fidele\BasicEnnemyMovement\BasicEnnemyRun\FootstepsBasicEnnemyRun 2		45392
	724646208	Palanquin_Empty 4	.cache\7E\{7EE6B26F-F3D3-40C7-0DF1-90B67D9ABECB}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Empty\Palanquin_Empty 4		269680
	730381189	AMB_EerieWhistle2	.cache\98\{98DE1C4A-F3C8-A077-C7A6-566EF3F4020A}.wem		\Containers\Default Work Unit\Ambiance\AMB_EerieWhistle\AMB_EerieWhistle2		4214880
	730434085	ZELOTH_THROAT-cm-01	.cache\30\{303E8874-3213-6CCC-4F12-D24444B7E887}.wem		\Containers\Default Work Unit\Ennemis\Zeloth\Zeloth_Idle\ZELOTH_THROAT-cm-01		996448
	730665928	FootstepsBasicEnnemyRun 4	.cache\B9\{B94E1192-365E-5963-D09F-8A4CA1CB3FA6}.wem		\Containers\Default Work Unit\Ennemis\Fidele\BasicEnnemyMovement\BasicEnnemyRun\FootstepsBasicEnnemyRun 4		34016
	733316650	FootstepsStoneRun 3	.cache\C4\{C422F79E-C971-B86E-B4AF-E95D30316D0D}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 3		69584
	734951332	FootstepsBasicEnnemyRun 9	.cache\85\{851F0CF9-5A85-ACF4-CF5D-6827E06C2934}.wem		\Containers\Default Work Unit\Ennemis\Fidele\BasicEnnemyMovement\BasicEnnemyRun\FootstepsBasicEnnemyRun 9		48128
	736053400	FootstepsWoodRun 22	.cache\60\{6024A7CF-7B8D-CDD2-936A-D24FC16B320B}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 22		58384
	742875802	BoneMovement 6102_63_3	.cache\7A\{7AED3A35-5AC8-99CD-61F3-A4A8493A1BE0}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Trap\Trap_Bone\BoneMovement 6102_63_3		168032
	747783868	FootstepsWoodRun 10	.cache\9D\{9DA6F5BF-3BEB-520A-3CF9-CB5670BF3F93}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 10		59328
	750155606	PlayerDying 1	.cache\6F\{6FB4BC3C-3F6E-4638-5E8E-C461BA5CCF6D}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\PlayerDying\PlayerDying 1		88416
	754407728	DownedFall 6	.cache\5A\{5A6F579F-B28E-4C2D-1AE4-8F06A69D793E}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\DownedFall\DownedFall 6		276576
	761029887	DownedBreath 4	.cache\51\{51B5A4EC-8D5C-943D-3688-63A77C5A05D6}.wem		\Containers\Default Work Unit\Joueur\Etats\DownedBreath\DownedBreath 4		157536
	761825277	DamagesHit_1	.cache\CE\{CE5DBD70-20B6-2BF8-EFD9-C311292F67AC}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\DamagesHit\DamagesHit_1		63768
	763853628	FootstepsSandRun 6	.cache\C9\{C99412D9-3B21-CFFE-24FA-7B953913C5D1}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 6		52016
	766501929	FootstepsEliteEnnemyRun 5	.cache\DE\{DE93439F-B5BD-BA38-5173-E75623028D60}.wem		\Containers\Default Work Unit\Ennemis\Zeloth\EliteEnnemyMovement\EliteEnnemyRun\FootstepsEliteEnnemyRun 5		41516
	769516079	FootstepsSandRun 14	.cache\D0\{D076C25D-8BE5-2AA6-FC11-D5EEADBB8B17}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 14		54272
	782318759	FootstepsWoodRun 3	.cache\6E\{6EB2E4D3-495B-F879-3125-71DBF7D329D8}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 3		59056
	783285563	FootstepsBasicEnnemyRun 11	.cache\0E\{0E4C1154-3167-E7B8-E6E3-CF04BBC3C751}.wem		\Containers\Default Work Unit\Ennemis\Fidele\BasicEnnemyMovement\BasicEnnemyRun\FootstepsBasicEnnemyRun 11		48320
	791895633	FootstepsStoneRun 12	.cache\3A\{3A76B1D4-44AA-0779-E7E7-1F60BAA4359C}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 12		65008
	793936365	BoneMovement 6102_63_1	.cache\3F\{3F4EA5FB-FAF9-4B49-7A70-BAC6C941DBED}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Trap\Trap_Bone\BoneMovement 6102_63_1		41056
	794803150	DownedHeartbeat 5	.cache\F5\{F5D3204B-2F59-8999-8C7F-25E922C3EE2B}.wem		\Containers\Default Work Unit\Joueur\Etats\DownedHeartbeat\DownedHeartbeat 5		196416
	797744101	DownedHeartbeat 2	.cache\CB\{CB7ABB91-1CA6-8A22-B4F8-110255318765}.wem		\Containers\Default Work Unit\Joueur\Etats\DownedHeartbeat\DownedHeartbeat 2		195920
	802603666	Trap_Arrow	.cache\45\{4530C46D-526F-8549-13F5-BB5BEAAD0D26}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Trap\Trap_Arrow		122976
	810591965	FootstepsBasicEnnemyRun 13	.cache\BF\{BF34A723-ABA6-6D52-984F-FF76B548F453}.wem		\Containers\Default Work Unit\Ennemis\Fidele\BasicEnnemyMovement\BasicEnnemyRun\FootstepsBasicEnnemyRun 13		48192
	814448940	FootstepsStoneRun 5	.cache\93\{93E20624-BCC1-EAF0-F051-04C3357ED3CD}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 5		63264
	819944367	Palanquin_Inventory 2	.cache\CD\{CD35EF46-EEAD-4FEE-9F83-E70BDC3D2CEE}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Inventory\Palanquin_Inventory 2		401504
	838996729	Palanquin_Start 3	.cache\7F\{7F42E070-4243-45F5-0CAF-23A0B941C8F3}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin\Palanquin_Start\Palanquin_Start 3		651360
	841146991	Reanimate 3	.cache\87\{8734C5DB-DCC3-E440-2053-CE34163CD9D6}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\Reanimate\Reanimate 3		492640
	842510624	FootstepsEliteEnnemyRun 9	.cache\94\{94D56722-A4B3-D107-E0AC-41DF81133EC5}.wem		\Containers\Default Work Unit\Ennemis\Zeloth\EliteEnnemyMovement\EliteEnnemyRun\FootstepsEliteEnnemyRun 9		44072
	855499412	FootstepsSandRun 9	.cache\34\{34DD00DB-8E1D-B9C7-F480-F04E8E7A9DCC}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 9		52192
	865151463	FootstepsStoneRun 7	.cache\AA\{AA9865EE-C7BA-4B45-EDA7-A378199574F4}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 7		73408
	877758046	PlayerHealing 3	.cache\A9\{A9C3E98F-8B25-686A-8D55-E707DE97F9DA}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\PlayerHealing\PlayerHealing 3		276576
	884258450	Reanimate 2	.cache\A6\{A69BF396-3360-1379-6CF1-7E4C3E409866}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\Reanimate\Reanimate 2		338016
	891952933	BoneMovement 6102_63_5	.cache\0E\{0E175B6E-9817-A82E-D308-92824F8D3833}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Trap\Trap_Bone\BoneMovement 6102_63_5		280672
	892421631	FootstepsSandRun 16	.cache\84\{849044DA-63D1-6ADE-E29D-C1D034F1CE1B}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 16		58704
	894539672	FootstepsEliteEnnemyRun 6	.cache\54\{54F409E8-19DF-A8FB-33FB-036C1D8699E2}.wem		\Containers\Default Work Unit\Ennemis\Zeloth\EliteEnnemyMovement\EliteEnnemyRun\FootstepsEliteEnnemyRun 6		52404
	898240164	BoneMovement 6102_63_4	.cache\1C\{1C773C77-FCB9-63B1-ADD1-C68D83F0B273}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Trap\Trap_Bone\BoneMovement 6102_63_4		356448
	900053916	Reanimate 1	.cache\2D\{2DC67A34-5408-9051-75D0-64EB2F8203AA}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\Reanimate\Reanimate 1		407136
	900624370	FootstepsSandRun 7	.cache\E0\{E06CFAB0-BACF-23E5-9D4B-3D8C89A5AFE2}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 7		54976
	903624507	FootstepsSandRun 2	.cache\54\{54795D02-51F3-016E-F93B-2CBF5E3C46C1}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 2		54832
	909385748	FootstepsSandRun 5	.cache\39\{39620D0B-61D8-37B8-24E2-385BEDB28836}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 5		52208
	912347765	FootstepsEliteEnnemyRun 8	.cache\6E\{6ECEA6F0-8AA6-C981-925D-E60CB1BEE35F}.wem		\Containers\Default Work Unit\Ennemis\Zeloth\EliteEnnemyMovement\EliteEnnemyRun\FootstepsEliteEnnemyRun 8		46164
	916509704	FootstepsWoodRun 19	.cache\3E\{3E21E767-D6B4-FF6B-BD00-3FEEB8FD2173}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 19		54448
	925504207	DownedFall 1	.cache\C5\{C53F64FE-A034-A938-27EA-C9188D2190C7}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\DownedFall\DownedFall 1		225376
	934441837	FootstepsBasicEnnemyRun 8	.cache\E4\{E4FDF9B9-7768-1314-4313-D580F4C787A0}.wem		\Containers\Default Work Unit\Ennemis\Fidele\BasicEnnemyMovement\BasicEnnemyRun\FootstepsBasicEnnemyRun 8		49648
	937623447	FootstepsWoodRun 9	.cache\BE\{BEDCD98D-95B0-1E63-3116-05B4C88D5B42}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 9		58688
	943584154	Palanquin_Inventory 1	.cache\70\{707F14BF-9FE8-2748-4EE3-50DCD672B69B}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Calling\Palanquin_Inventory 1		827488
	945375614	Palanquin_End 1	.cache\2D\{2D8D510B-69AD-2D79-4C46-E2A62392EB54}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin\Palanquin_End\Palanquin_End 1		433252
	954492362	FootstepsWoodRun 12	.cache\2E\{2ED59444-E14A-7714-5878-339F6ADF6BA6}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 12		57024
	963749924	Palanquin_Inventory 2	.cache\12\{12B5A519-79AC-9FDA-92EE-02149CC2F28D}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Calling\Palanquin_Inventory 2		856160
	968124644	FIDELE_ATTACK_2	.cache\FC\{FCF43D99-A192-1D4D-A882-5D40F8DDE115}.wem		\Containers\Default Work Unit\Ennemis\Fidele\BasicEnnemyAttack\FIDELE_ATTACK_2		439136
	970594138	ZELOTH_MIX-cm	.cache\C7\{C719D6CC-BB66-BA88-3FB4-36E008790EB8}.wem		\Containers\Default Work Unit\Ennemis\Zeloth\Zeloth_Idle\ZELOTH_MIX-cm		1936144
	973713113	FootstepsWoodRun 13	.cache\5B\{5B8A1C82-BB4E-FB3D-23F8-5CF20134DCF1}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 13		67056
	976191507	FootstepsSandRun 13	.cache\C2\{C2F1979F-830F-1E20-0A81-94152D3DE671}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 13		50752
	977382893	FootstepsStoneRun 8	.cache\A6\{A62BC3CF-B96F-7272-11A8-1F4EA143EC59}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 8		52008
	978672313	DamagesHit_2	.cache\2F\{2F17A4E5-7C1A-A4CC-E671-2BCDCF857C92}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\DamagesHit\DamagesHit_2		122532
	982020036	FootstepsWoodRun 6	.cache\E9\{E9FF869E-834D-F701-8E9E-1E8AE980C43C}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\WoodRun\FootstepsWoodRun 6		58752
	989610776	FootstepsSandRun 8	.cache\C5\{C515C012-7A11-B835-DAC2-651B7C302209}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 8		52160
	990459238	FootstepsStoneRun 16	.cache\C5\{C57B0878-45F3-914E-32CC-3E72978CE20D}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 16		71328
	990610795	CrazyStatus	.cache\BF\{BFFADFE0-34AD-99D4-0FAA-479E74DEDAAE}.wem		\Containers\Default Work Unit\Joueur\Etats\CrazyStatus		3646336
	991859914	Palanquin_Empty 6	.cache\D7\{D7D43CCF-D785-DD78-88E1-06CBD4411AD9}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Empty\Palanquin_Empty 6		273824
	1018101402	PlayerHealing 4	.cache\BA\{BAA3C923-21CE-285B-0F94-86CCE63CE440}.wem		\Containers\Default Work Unit\Joueur\Feedbacks\PlayerHealing\PlayerHealing 4		567392
	1029570780	placeholder	.cache\30\{30BF439F-FB3D-4D9E-79C2-E63C68CFC0C0}.wem		\Containers\Soundly\placeholder		368024
	1030339949	DownedHeartbeat 8	.cache\DD\{DD3053E1-097C-0146-7B25-0369090EC18F}.wem		\Containers\Default Work Unit\Joueur\Etats\DownedHeartbeat\DownedHeartbeat 8		196432
	1030869782	FootstepsSandRun 10	.cache\35\{35FC67DB-0F0C-1260-310C-AA327A9FBA96}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 10		56000
	1039319747	FootstepsSandRun 1	.cache\BB\{BBDB6A95-D4D9-022C-200A-765F09ED34F1}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 1		52128
	1042641416	Palanquin_Empty 5	.cache\0E\{0ED1334B-1B6B-7483-7FFA-108B0DD96BB0}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Empty\Palanquin_Empty 5		273408
	1047484363	FootstepsSandRun 18	.cache\7E\{7ED152B5-7B06-29B0-3E68-5A0F99C441E6}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\SandRun\FootstepsSandRun 18		52640
	1049126410	Palanquin_Inventory 3	.cache\97\{973A8795-B12C-F4A2-F847-D7A123F74441}.wem		\Containers\Default Work Unit\Objets\Elements de LD\Palanquin\Palanquin_Calling\Palanquin_Inventory 3		725088
	1051819540	FootstepsBasicEnnemyRun 5	.cache\8E\{8E370450-AADC-71E9-1A75-4F97C20A7365}.wem		\Containers\Default Work Unit\Ennemis\Fidele\BasicEnnemyMovement\BasicEnnemyRun\FootstepsBasicEnnemyRun 5		27168
	1055218331	FootstepsStoneRun 10	.cache\58\{58D6D272-8362-C9E4-2BF5-514E83DBCE45}.wem		\Containers\Default Work Unit\Joueur\Deplacement\Run\StoneRun\FootstepsStoneRun 10		75344

